MU_MAX,DEPLETION_RADIUS,HYPHA_RADIUS_UM,PSI_BRANCH,MIN_BRANCH_ANGLE_DEG,APICAL_BRANCH_MIN_STEP,LATERAL_DISTANCE_FROM_TIP,PHI_N,PHI_P,LATERAL_BRANCH_MIN_STEP,MAX_DEVIATION_DEG,nutrient_pm_fraction,total_tips,n_apical_events,n_lateral_events,avg_length_um,avg_volume_um3
15.950101756659448,4.870230242041052,2.533780740119606,0.2151920326107115,22.99812367823216,3,1.551293365052604,0.0817646574993128,0.1330007495862684,7,41.08848581021988,0.05,4.0,0.0,0.0,79.0883605584502,1595.1462491967975
13.508719473048188,7.005917583442233,2.231322046540462,0.5890281457617654,63.7017294707637,5,3.7675577511825007,0.1935985566374895,0.2130434407589747,6,127.7884847464058,0.07,23.5,0.0,19.75,159.78625234195113,2499.2735700723715
11.100180886600798,8.625452313481738,0.1493145977981571,1.316632127953965,39.69431431442075,5,5.096736971471356,0.1923920810116586,0.0846186352366759,11,70.99672227390947,0.03,13.0,9.2,0.0,109.54522921904392,7.6726940091487394
2.300278230002597,0.5197088252963866,1.5454044837492908,1.429202045839389,20.858941681303943,5,7.468633063830462,0.1491059202995875,0.0152668380048304,13,102.20865138342522,0.01,4.0,0.0,0.0,0.0,0.0
7.26055151843764,7.608927981238249,2.755521589115712,1.2880105535396018,60.49431859585588,4,4.541014853255432,0.0891282267829699,0.1337833452251099,3,103.69399527153335,0.07,320.0,182.5,133.5,833.208185516972,19875.178444791367
4.194392060592608,3.380232022325212,0.2332880472398922,0.6744601864156912,49.36508472433626,4,2.5284612255564465,0.0417522943418204,0.2479777819599702,9,39.83041746013996,0.09,4.0,0.0,0.0,29.305960107347182,5.01061232615075
1.2445404049543134,5.403663988753235,0.9289294911862176,1.2141236576872287,35.31842651139875,2,1.3714839318394627,0.1752042312807728,0.2988004092571645,5,55.047071916744095,0.11,124.8,75.4,45.4,72.40644456957004,196.28747885688463
17.7792858391666,6.475907020798476,0.3434824419782579,0.9420240645550187,45.22440885775961,6,5.195176094438563,0.0787441927810903,0.2906207934423924,11,42.2232641427516,0.05,4.0,0.0,0.0,90.54761419511782,33.56108309735525
0.1124623756459132,6.366514158579808,0.0593719632509365,0.6524780146378616,64.23322543287388,2,5.575006151339727,0.0702206731976991,0.0330701335452473,2,44.76507066796381,0.05,4.0,0.0,0.0,0.0224949386582236,0.000249113638992
0.4238086674810222,3.4754466820637364,0.5863734826209359,1.4871387914871368,29.687263260331896,2,3.859488638359828,0.163713401363295,0.2325046162393954,13,123.7815265222354,0.11,4.2,0.4,0.0,1.2350992208323643,1.3341368031564524
18.64565936566845,0.5408665504767185,2.477956437242518,0.9056586552451528,83.02337056339319,5,1.1216527543076245,0.2396061164936146,0.1195686860232664,0,65.07829437183146,0.03,3.8,0.0,0.0,0.0,0.0
19.020809408148256,3.087874742654152,0.6049668556942625,0.5611731710645488,68.26429769661402,2,0.4491510693803606,0.2985755762735521,0.0960083977824835,12,7.4196096901670465,0.11,3.8,0.0,0.0,11.400557557868147,13.108081334676443
9.067943693873216,7.830366397994323,2.740550953984643,0.7081567753010346,86.77818818772411,1,6.128466893690116,0.0823988894015066,0.2314918928646771,5,97.56794106384017,0.07,47.6,0.0,43.6,189.5594156154632,4472.712633429164
12.081444353822658,6.150881296348301,1.405675091160812,0.2114841429439344,79.66770458043193,2,8.369284241710599,0.0989163979016294,0.0903189583398569,14,18.5064204500091,0.09,4.0,0.0,0.0,56.86377040764079,352.9843278335154
9.101,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,11.0,7.0,0.0,83.20142157321806,512.3145505739923
18.71034406728049,1.6313972392537013,1.4494538422188024,1.6833427586096004,12.08040927398384,3,0.8045005840536446,0.0603985075518087,0.0957544808281463,2,3.291991258590534,0.09,4.0,0.0,0.0,0.0,0.0
4.760350835741871,5.636373987237703,2.1817276550738542,1.8694932192607927,19.34793746639375,4,3.781860452831749,0.2589174506878137,0.2650517045044844,11,70.87127427588236,0.09,31.8,27.8,0.0,83.77785438301039,1252.795485166046
5.972776406390498,2.5759426551243134,1.2022512476586908,1.049327722849165,23.09947916607309,5,7.575598454673778,0.2317332621803981,0.2766393950022097,10,18.71366692238457,0.01,5.0,1.0,0.0,33.39969917644408,151.66413790468383
1.437303448292263,2.721182907114525,1.1059941943151648,1.236875411865829,31.522338609551348,4,3.994542699204074,0.0578029812493811,0.0845120820231798,6,111.73801502411108,0.11,29.6,24.2,1.4,24.604035705575704,94.55008329357636
2.9704882765242195,6.387290405727625,0.7273802012431605,1.8288555363489825,61.02517965911007,5,0.9565347489541582,0.2035029323053335,0.0685402098312394,9,23.062396982325048,0.03,4.0,0.0,0.0,20.63480483516977,34.29834699357623
1.4932287758859348,0.6606349856290594,1.0891987979170008,0.1153294472518858,5.798904957508466,2,7.566972340437053,0.028691585743204,0.134397417803494,4,62.96976703723594,0.01,4.0,0.0,0.0,0.0,0.0
9.58,5.0,1.4,0.94525,50.0,3,4.6,0.15,0.15,7,70.0,0.05,4.0,0.0,0.0,66.46607880785713,409.266315995541
9.58,5.0,1.47,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,13.0,9.0,0.0,96.89751448860198,657.805013751667
15.88034483586804,8.45023607662635,2.5128082615897323,1.5615457041377192,65.5564467652844,1,3.015502539027872,0.1881158434522813,0.2901901554274102,9,13.477153918534851,0.05,4.0,0.0,0.0,63.058928207039095,1250.8785926308633
10.059,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,10.0,6.0,0.0,87.0154448109079,535.7994810469207
9.58,4.75,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,4.0,0.0,0.0,66.52567415806142,409.6332756517453
8.879740875797218,5.098825201795912,2.193872810346272,0.2846259421414722,96.87473063697152,4,4.039438843761301,0.0590530916435654,0.2904770544767813,8,51.09126148126597,0.05,4.0,0.0,0.0,61.48705677724721,929.729196127446
9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.11,12.0,8.0,0.0,96.90663252639344,596.7046830649249
9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,14.0,10.0,0.0,103.94731015574598,640.057807653594
6.355179249066344,4.433366148564684,1.0039564893769106,1.591539767641111,43.43267619062795,4,3.211209464586829,0.0823031707282823,0.0232993892270952,1,115.88369915137692,0.09,418.4,244.2,170.2,1054.1704785751815,3338.032072129937
8.246524369909208,4.365669646063102,1.75496706366859,1.3061316578833764,0.1966236374625785,1,3.661793785660179,0.2002925762372476,0.2601277735621178,1,66.46914492745574,0.11,2186.2,1224.2,958.0,5896.830707830454,57056.67679042673
9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,73.5,0.05,16.0,12.0,0.0,110.96469676202538,683.2675172645801
18.771765024062475,2.8463683894121306,0.701705303365016,1.378565193693955,64.69594702567062,4,6.1351828753975886,0.2906809187538995,0.1564935684416561,4,38.74331276759858,0.05,67.2,5.8,57.4,491.9626241753648,761.0119909644693
13.7438928904597,9.619687159096005,2.54961234543485,0.6821032929768258,13.073884992996064,5,3.9892532151988496,0.2176469360871816,0.1134373159111558,9,10.57594733865248,0.03,3.8,0.0,0.0,61.565331641592834,1257.2869351681384
14.678212849136344,9.652649263452927,2.226919062557992,1.2640323087748149,85.38670271233045,2,0.4406057731176448,0.0855707883950305,0.1132725885528431,11,64.45638150139307,0.01,46.75,43.0,0.0,409.73727725953273,6383.578680526965
17.9966250127573,5.292840771576275,2.6759423226691634,1.7690232742989078,6.310128677508786,1,7.737343831760299,0.0041188479562839,0.2995077545918045,0,52.09934326599313,0.01,1319.0,642.25,672.75,6216.907179640399,139854.92116096508
9.58,5.0,1.3299999999999998,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,15.0,11.0,0.0,101.64365914923948,564.8504067048532
9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,10.0,6.0,0.0,82.88052902973286,510.3386478058708
4.567108182462275,5.635711088932376,2.760949831012528,1.060011911439643,34.56212132841948,5,1.0350102106789918,0.0864656956499988,0.2631958273155786,9,97.2165554748584,0.11,16.0,12.0,0.0,49.481534943336776,1184.9773965867469
17.692757990576933,2.9958203939804706,1.386542089794919,0.7293240996892167,85.04912882259784,3,4.134172444843458,0.2908797423750559,0.0488648211829851,8,9.365756988745993,0.11,4.0,0.0,0.0,11.486747492787396,69.3766079691089
13.83238770471425,5.920009644942354,1.4212039538761585,0.6375094169124895,92.38029921372116,3,3.549138639797319,0.2794669543607941,0.2092243296288454,8,51.5690196362926,0.05,4.0,0.0,0.0,90.74557684149748,575.8218658726697
12.241669573471093,2.1301288407571684,1.1075387842422657,0.8672998336816389,75.63857371083861,6,1.5018506010319432,0.1279119988444198,0.2596069133178332,11,100.16584940168408,0.03,4.0,0.0,0.0,85.58596498522485,329.8149300169548
3.003804088842666,5.417819393196679,0.8492572454612162,1.6642756358206652,97.74639683757032,3,4.923587371335964,0.06283194075311,0.0222185468160681,7,49.23269826389806,0.03,4.0,0.0,0.0,20.917332546671712,47.39523654553878
9.58,5.0,1.3299999999999998,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,10.0,6.0,0.0,85.23468641673642,473.6630665486468
9.595469918791975,5.648828292159983,1.855108357784945,1.1772374177425329,81.30980465023472,3,5.660377284938481,0.184297480000646,0.0045810951356047,4,28.35608248734968,0.07,120.2,0.0,116.4,478.18736323878136,5169.9522493096665
9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.01,8.0,4.0,0.0,75.83544447294256,466.9583874663095
18.649793840059644,2.0977268560311546,2.53424658126989,1.5816366089752467,53.74797464781524,1,8.328488871516324,0.1111585465948762,0.2266793092388427,8,29.869008651765043,0.07,4.0,0.0,0.0,58.67100990936418,1183.7804820290432
9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,3.0,0.0,0.0,66.6178022663725,410.2005564687332
18.906445755451067,4.872496471770228,1.7907305198010446,1.296473017388622,18.327794184254294,6,0.3666387122905765,0.2542591190623166,0.1632877456699381,6,14.21659186047662,0.01,12.25,0.0,8.25,97.03971965930424,977.5970374675164
7.2101331292640305,8.169845949310018,1.490539304787316,0.2836411205110677,90.82009164590038,5,5.400300429294791,0.2843396922736476,0.0810842104320608,1,78.2025831115504,0.07,289.6,0.0,285.8,989.5467415992356,6906.739101730402
6.608818162922698,0.9346115199002714,0.0038704093460889,1.1040132507973068,94.90321231237854,2,7.544362744720837,0.0436390724811085,0.2710034674636226,12,60.54773833796195,0.09,4.0,0.0,0.0,0.989912754300464,4.658655454424644e-05
15.189243951193417,8.798043632134828,0.0305994464873068,1.1829600938139508,70.34947734253889,1,8.53908290305284,0.1837733483402677,0.2107874463596168,1,101.59486689986949,0.11,881.0,624.0,253.0,4657.03663926,13.698930699998296
0.493527403363728,4.454395805824878,1.8216831467575452,0.6160311274918914,38.78848586644028,2,9.117155774905989,0.0635077149387294,0.1294949817108119,1,49.764945463011614,0.03,4.0,0.0,0.0,1.674882046281142,17.461428938854546
13.010419291766226,8.580664900188763,0.9235369345130748,0.9674961102943423,57.816334573813535,2,5.562104783010229,0.1263434672354336,0.1497818476404047,12,61.49962682039011,0.03,4.0,0.0,0.0,87.07828363764324,233.3287584813982
9.58,5.0,1.4,1.04475,50.0,3,4.6,0.15,0.15,7,70.0,0.05,62.0,58.0,0.0,302.86219594145626,1864.8805136467129
5.578294717065288,6.958448952209547,1.881250536483808,1.0311458964306843,51.20459853213695,1,4.606378717073258,0.1324472700783521,0.155410906725685,1,91.30788510626267,0.01,836.6,664.0,168.6,1828.775436604392,20333.096700716706
5.583758324595245,5.686759554965803,1.5794422902337932,1.2804404176193096,39.74237899178931,1,8.827031485577862,0.023211323665805,0.2947677316362078,6,128.5650701896789,0.11,250.0,246.0,0.0,652.3470999375172,5112.533105393382
12.197119511265456,3.785803600773078,1.2524782287023355,1.1059827953470207,72.45965062241645,3,8.125432039734498,0.1187055224672138,0.2796178065916677,9,124.19255969705254,0.05,52.4,48.4,0.0,341.423393923596,1682.610205592037
9.58,5.0,1.47,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,12.0,8.0,0.0,94.58335288821864,642.094939954647
18.05924899133543,5.934832324923567,2.520970350811006,1.00142145457266,46.367791888341806,0,1.5810472809847635,0.1054259908873569,0.2760677093063942,7,15.33549357423218,0.05,4.0,0.0,0.0,54.78617098393496,1093.8462875777336
6.713459309019196,9.312568595786558,1.956436047635784,0.3277754911290826,30.67246210420284,0,1.4138974994027182,0.1829846596540228,0.1763343504530659,10,17.30793885584344,0.09,4.0,0.0,0.0,44.32885131851771,533.0496502293358
9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,7.0,3.0,0.0,73.52423947691491,452.72709277884695
8.929397971493893,6.522808482701069,1.0323357039864365,1.0910733637154195,20.033098656720828,2,1.64034755667428,0.2117815951213938,0.1376734618754577,8,5.224550659715092,0.05,3.8,0.0,0.0,54.981319311862784,184.08013552562332
18.99951728615834,6.860710983059921,0.489905802009264,1.3754880491436057,96.13950492998616,6,4.130427435890415,0.0195685099551975,0.1082208689194917,2,119.07490206789734,0.03,231.0,64.4,162.6,1666.1922935860027,1256.3196711922053
7.922799392462901,8.27678827832699,2.468094384743008,1.6560597366051144,16.921375926836348,1,2.8194350770077925,0.1865870255167921,0.2729291817561258,0,40.8260855861232,0.11,3270.6,1670.6,1596.0,5992.638794461729,114681.00812235904
9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,10.0,6.0,0.0,85.21106618629304,524.6889806894071
9.58,5.0,1.47,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,11.0,7.0,0.0,87.57307621635049,594.5045020896629
9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.01,8.0,4.0,0.0,75.84958755345298,467.0454737900576
9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,11.0,7.0,0.0,87.59769080035771,539.3846733040746
9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,13.0,9.0,0.0,99.25967565017488,611.1935969277782
3.0913085642577487,2.345042478455941,1.8100864647798551,0.1944549256978048,3.014370988191029,1,2.986261498930052,0.1823902127560749,0.0540069354234978,4,43.49516985831232,0.03,99.6,0.0,95.8,144.04934179891978,1482.722208874203
14.376965780090044,6.355864987444622,0.6375555280581311,0.2684862554838371,25.48777939312552,2,1.6804218501510828,0.2124216073990332,0.2595125894497965,3,118.8012156124648,0.07,122.2,0.0,118.2,789.5200615134306,1008.2055271329482
9.321727726249774,8.768811690560362,0.902708688848282,0.66844889380405,42.80882581489146,5,7.897618374448126,0.1643127128753574,0.0541936989987257,14,63.78678765419855,0.01,3.8,0.0,0.0,63.61084137478469,162.8456860245927
15.422241616568968,4.879366500580719,0.0770531443310432,0.8095940442730292,44.64097415733888,5,8.432394439296235,0.2683735644107818,0.0084163644864589,2,13.276726605307063,0.07,323.0,0.0,319.0,1935.9366975729872,36.1095234294148
9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.01,3.0,0.0,0.0,66.60745896886102,410.1368673908803
4.560343330611098,8.530264973881872,0.7593238166629024,0.2933943637030948,4.393275700071476,6,5.853940769068294,0.1681217327145809,0.1324721567751986,2,61.98449317721828,0.07,88.6,0.0,84.6,217.22135027317415,393.4652891956961
11.164951677493256,6.040919395514765,1.126605077383127,0.000927297031275,93.90340144512297,6,5.10048416439322,0.1264370913251701,0.2207322885718932,5,64.84111866304745,0.05,54.6,0.0,50.8,270.4016421650357,1078.2081389893344
12.18041727720612,5.2303536718910335,1.1602514143058502,1.7110949714996733,73.88027149090163,1,7.491351837074664,0.2557436323622017,0.1430909762595005,7,4.90422923186808,0.03,4.0,0.0,0.0,24.29859621993384,102.7626440250051
9.58,5.0,1.4,0.995,47.5,3,4.6,0.15,0.15,7,70.0,0.05,14.0,10.0,0.0,99.275739499932,611.2925104296536
16.439076863940894,1.9040923434928223,1.5412006968310663,0.0261381934058195,13.41687661639559,5,4.163981851031883,0.0139721507289527,0.2685198444337863,3,76.58413761565083,0.01,140.6,0.0,136.6,1058.3908590910164,7897.949390103914
5.249701196102983,9.698216937555744,0.0136214498478907,1.4530487964555212,87.39261963938237,2,5.345919670729715,0.086147887156628,0.2127459129962951,13,96.89235220237286,0.03,126.6,122.6,0.0,312.2482620679809,0.182010555012872
17.040159991860815,3.52698522161625,1.6254943259540462,0.4087865301916645,38.92901821554018,4,7.839293104913663,0.1178093804562827,0.2938985000558362,11,30.345680463804676,0.01,4.0,0.0,0.0,60.58962281069688,502.9433118916925
14.799819209979365,8.805175474111426,1.3629515073883622,0.0163320644306154,16.767024156306466,4,4.028677895743102,0.096914143898133,0.2024969456443869,12,21.00675415299261,0.05,4.0,0.0,0.0,57.55877127210219,335.9094297108329
9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,11.0,7.0,0.0,89.91981546116203,553.6832060632755
9.58,5.0,1.4,0.995,47.5,3,4.6,0.15,0.15,7,70.0,0.05,10.0,6.0,0.0,85.21097332399145,524.6884088877791
9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.03,7.0,3.0,0.0,73.5195078144078,452.6979574647506
6.964853520108972,8.774865180502987,0.3826563460840522,0.9754562515954978,36.34757512204254,5,4.529311045516202,0.0863734406454939,0.1313370121650693,12,112.12477047351491,0.03,4.0,0.0,0.0,47.70997183953564,21.947086397125425
3.854384858015372,7.137162178368135,0.5202544859370257,1.122614817482263,75.12045814057583,2,4.497985115117921,0.2174709887329942,0.1579668433510257,5,35.72956756491595,0.05,37.8,0.0,33.8,73.53108120904906,62.52482601398579
9.58,5.0,1.47,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,14.0,10.0,0.0,96.91089392668272,657.8958423090057
6.394040018987605,5.055046315756533,0.9811271840001172,0.676070031362623,9.002562982548323,2,3.683376917774142,0.1509066303447058,0.0439702603473857,4,116.67591078607916,0.11,74.0,0.0,70.0,226.6443152585451,685.4019265608919
18.88310843008833,0.6090261963115351,2.276964664368299,0.8937335307011721,19.199813805998943,1,6.744404667167244,0.0353028159181968,0.164391196701284,2,28.286539736218995,0.03,4.0,0.0,0.0,0.0,0.0
9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.09,12.0,8.0,0.0,89.95011940251868,553.8698032367756
9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,7.0,3.0,0.0,73.52423947691491,452.72709277884695
7.213302447340154,1.2941445465552703,2.0279429604563823,1.4913645969762517,75.48833455346161,6,7.97453012684073,0.1049025776719601,0.295659671115949,1,54.97290634241772,0.11,29.2,1.2,24.0,115.27198909137644,1489.3100870717335
16.800899042719,7.530204746845182,2.172068322864816,1.6536493170647473,6.000608772608329,1,6.783114079100592,0.0450950284767635,0.152027617263836,12,55.97523990420675,0.11,74.8,71.0,0.0,752.7994241157224,11157.736855927422
15.43957019889532,8.501688130270232,0.6316261969431015,1.8144325968056056,40.19813173009273,6,0.8581992677460837,0.0762316199029525,0.2390488208066285,13,79.70200151917025,0.05,6.2,2.4,0.0,113.35944590816966,142.07833389164122
3.7730382776719034,6.697270542722852,2.609817881618304,0.9737843446839004,93.919023046129,1,1.5024162726614545,0.2581036056599704,0.1856826778105488,11,58.75298306035326,0.01,3.6,0.0,0.0,26.058734006207544,557.6010596880532
9.58,5.0,1.3299999999999998,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,8.0,4.0,0.0,78.22417527016164,434.7045116766944
16.13556567291288,0.9613263153960772,1.6609100417214615,0.6316935412212757,88.62983054552815,0,4.045192733692866,0.0946713752850824,0.1838545708260848,13,83.01191095402795,0.11,4.0,0.0,0.0,17.699599770575677,153.39299967730227
12.970469576179664,2.146746428617216,1.5205877892713278,0.4244889618405468,77.39032315328097,4,2.806491278099215,0.1436596340092873,0.1680161779928104,8,17.280798860067065,0.05,4.0,0.0,0.0,20.74544579095231,150.69388923913735
18.306278764729974,1.325280996399547,1.3453202633598411,0.5675057492229024,81.03483122817536,1,8.643886974026048,0.2002087871302663,0.0694602907714252,2,81.6202695811165,0.07,129.8,0.0,125.8,1129.6966182923045,6423.371917409159
9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,11.0,7.0,0.0,87.56167394859519,539.1628987613456
1.7505421795210483,9.710290822016049,0.1367439064414122,1.5993424407378376,85.49368729308856,1,1.7649723769494443,0.148642014865514,0.2591985113462655,2,17.032738885672487,0.09,85.5,0.0,81.5,80.10720620186638,4.705842886254238
5.651297266239338,9.64655553809006,0.5563380990166779,0.4139286483371324,62.8178521642361,3,6.6959409479910486,0.0295464767559941,0.0303236272789863,10,83.52022522797843,0.01,4.0,0.0,0.0,38.57957339890456,37.51326786444719
15.087421606491624,3.894322414848987,1.4708698291076594,1.715123282929597,54.07886287617863,2,2.792391581098421,0.2237403640899799,0.0852388429822436,4,74.86439273169059,0.01,358.5,144.5,210.0,1981.6093023005,13468.411731400212
9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.03,12.0,8.0,0.0,89.90627638663565,553.5998389194214
13.603662135102608,1.1426009418700966,1.2433693038875933,0.3329610027575053,36.098105667433856,2,8.430237300704052,0.2388319376184954,0.0250951274113579,1,0.2744059844998614,0.03,4.0,0.0,0.0,0.0,0.0
4.523661376447449,1.720626875837581,1.245302591454737,1.9191835380677604,25.126152687490045,5,8.179122182307859,0.274180713547977,0.1435786345184778,1,67.46907198207336,0.07,75.4,49.8,21.8,179.53542878714188,874.6812555521716
15.872946798469917,2.0832691322727506,1.5415505964942449,0.2295748186124664,5.737051156965767,5,1.18242551918376,0.0914706894590393,0.0520599782718761,5,131.02998571778815,0.01,40.6,0.0,36.6,317.3386238065915,2369.1271730798226
0.2609919299033131,2.4409009560448105,1.088638022873519,1.5626651848613056,64.21137286271103,5,2.823845727679265,0.1280083178922662,0.2881912403320479,8,85.8440798975236,0.07,3.8,0.0,0.0,0.1914377792723792,0.7127619677049293
1.3127160778093157,7.066484447083406,0.1713401026326848,1.8833401625308424,39.51216855513268,3,7.996622799768926,0.0147596029188262,0.1372656312216675,3,64.28983072941071,0.05,47.4,43.6,0.0,36.43221840966272,3.3601103081924286
9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.09,7.0,3.0,0.0,75.87294697583837,467.18930993798335
13.153765443143495,3.699192648497232,0.3593397054570228,0.0694587596027762,42.21817288971778,2,5.434142573495604,0.213940992668418,0.055134955464868,7,122.23393233257964,0.05,4.0,0.0,0.0,91.77441266773874,37.22904548410507
9.58,5.0,1.4,1.04475,50.0,3,4.6,0.15,0.15,7,70.0,0.05,46.0,42.0,0.0,247.72789823769915,1525.389884577879
18.9167386482798,9.279760829703964,0.121081414530203,0.7376169848634185,21.316616720301763,6,0.9252719236442216,0.2659038650147166,0.212941416349263,9,12.50790861935636,0.11,4.0,0.0,0.0,62.55653446371717,2.881227332750936
14.058369641333035,3.159862103327997,2.694405508823609,0.2922470570875147,9.30905070344842,4,8.149745892426688,0.0794332723952205,0.1314576660434502,4,78.03742209520486,0.01,92.0,0.0,88.0,577.5724997500251,13172.927299037388
9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,7.0,3.0,0.0,75.86878236539712,467.1636662592315
10.483348494543836,1.931879773436227,0.7604776762584871,1.434951747893132,67.89154029736936,2,0.0670106127769449,0.0809933752600186,0.2059652152844693,9,53.82394217747017,0.03,20.8,17.0,0.0,173.04971507019505,314.40808187075686
9.58,5.0,1.4,0.995,50.0,3,4.6,0.1575,0.15,7,70.0,0.05,10.0,6.0,0.0,85.21226116758116,524.6963388125016
9.58,5.0,1.4,0.995,50.0,3,4.6,0.1425,0.15,7,70.0,0.05,12.0,8.0,0.0,94.61304655301888,582.5818778900377
6.750012129552548,0.8550581853434869,2.447552834083121,0.4253554436549064,55.56840424946249,2,2.1183099661040417,0.0472668727455495,0.0108198167171212,8,130.333585556062,0.03,4.0,0.0,0.0,16.450400573150525,309.59254996749496
17.800625013043547,3.3702335289763576,2.659636217082515,1.5460090545474316,66.67235459656715,2,0.0933932827996342,0.1567200843388096,0.2586196239442587,10,48.93999521797688,0.11,12.4,8.4,0.0,166.9860564575785,3710.8598951208864
0.774801857589355,6.312625010591808,0.9292227942282616,0.9386995118328056,84.53221253216373,1,7.820866900383517,0.1289094668564093,0.0695499649398603,12,105.20708693125424,0.07,4.0,0.0,0.0,5.203375736891418,14.114801326457732
6.764131713036487,4.993390818858726,2.541786151769346,0.7669070792150792,6.368845241990783,4,1.3063462512035662,0.1881188000645201,0.2579123637690692,4,30.93348017917674,0.11,138.4,0.0,134.4,372.8761649738552,7568.198501815405
9.58,5.25,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,18.0,14.0,0.0,115.49749342185638,711.1783106105933
9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,12.0,8.0,0.0,92.2296757772806,567.9062208551513
12.180810677429044,7.507956382460561,0.7977332187446878,0.878055072567816,24.72376035036256,1,5.729626710787291,0.1584377074756187,0.2838151597245628,2,129.8506192962529,0.11,145.8,0.0,141.8,819.9652514874828,1639.30844075819
9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,14.0,10.0,0.0,99.275739499932,611.2925104296536
9.58,5.0,1.4,0.995,50.0,3,4.83,0.15,0.15,7,70.0,0.05,12.0,8.0,0.0,92.2296757772806,567.9062208551513
9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,11.0,7.0,0.0,87.59769080035771,539.3846733040746
4.027544410729698,3.012136166835174,2.0939984043924995,1.2226202225332616,91.80050596971282,3,9.046034535677324,0.2198082329665654,0.1348130399139874,3,23.89478441925242,0.07,21.75,0.0,18.0,69.9073891339756,962.9985831304696
9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1575,7,70.0,0.05,12.0,8.0,0.0,89.90706773787993,553.604711681802
10.018649373122472,2.2544575848705097,0.8858923183874153,1.8485894323487488,96.26514752094651,4,6.875895817976505,0.0006493335787733,0.1965426040559827,5,72.11011866650577,0.01,78.25,22.5,51.75,319.516474510314,787.7800894490226
3.731209247060951,4.367168192740465,2.5300700560211955,1.906306675490504,47.07028587589402,5,2.4853092766247684,0.1006168956787561,0.0905330288179123,2,61.78069947142374,0.09,593.2,279.6,309.8,874.743708610803,17591.21326093428
18.006428806468083,2.214355766035241,0.6435350219178291,0.6505633907763526,14.475243595370358,6,5.264975269223835,0.2207504093653847,0.0430039042277428,11,44.75477813993,0.05,3.8,0.0,0.0,73.18590570059716,95.2185794056085
9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.11,16.0,12.0,0.0,108.63426301605148,668.9178211339625
9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.09,24.0,20.0,0.0,138.99953135776832,855.8926168693384
10.187749113182596,9.05776121464442,1.0062145533686235,1.360693464880926,97.59113093094724,1,3.12891755488215,0.0569701067855484,0.1301058220776153,10,97.99876080363894,0.09,246.4,242.4,0.0,1054.7496135865626,3354.906619641796
9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.1425,7,70.0,0.05,8.0,4.0,0.0,78.19907597590719,481.5124995027034
9.58,5.0,1.4,0.94525,50.0,3,4.6,0.15,0.15,7,70.0,0.05,4.0,0.0,0.0,66.45910998632303,409.22340532641095
