run_id,sweep_type,varied_param,direction,RNG_SEED,MU_MAX,DEPLETION_RADIUS,HYPHA_RADIUS_UM,PSI_BRANCH,MIN_BRANCH_ANGLE_DEG,APICAL_BRANCH_MIN_STEP,LATERAL_DISTANCE_FROM_TIP,PHI_N,PHI_P,LATERAL_BRANCH_MIN_STEP,MAX_DEVIATION_DEG,nutrient_pm_fraction,total_tips,n_apical_events,n_lateral_events,avg_length_um,avg_volume_um3,citric_total_mmol
262,param_pm5,MIN_BRANCH_ANGLE_DEG,minus5pct,22.0,9.58,5.0,1.4,0.995,47.5,3,4.6,0.15,0.15,7,70.0,0.05,7,3,0,73.52423947691491,452.72709277884695,0.0
263,param_pm5,MIN_BRANCH_ANGLE_DEG,minus5pct,23.0,9.58,5.0,1.4,0.995,47.5,3,4.6,0.15,0.15,7,70.0,0.05,3,0,0,66.6178022663725,410.20055646873317,0.0
264,param_pm5,MIN_BRANCH_ANGLE_DEG,minus5pct,24.0,9.58,5.0,1.4,0.995,47.5,3,4.6,0.15,0.15,7,70.0,0.05,12,8,0,94.61304655301888,582.5818778900377,0.0
265,param_pm5,MIN_BRANCH_ANGLE_DEG,minus5pct,25.0,9.58,5.0,1.4,0.995,47.5,3,4.6,0.15,0.15,7,70.0,0.05,11,7,0,89.88964636786972,553.4974392196444,0.0
266,param_pm5,MIN_BRANCH_ANGLE_DEG,minus5pct,26.0,9.58,5.0,1.4,0.995,47.5,3,4.6,0.15,0.15,7,70.0,0.05,12,8,0,89.90706773787993,553.604711681802,0.0
267,param_pm5,MIN_BRANCH_ANGLE_DEG,minus5pct,27.0,9.58,5.0,1.4,0.995,47.5,3,4.6,0.15,0.15,7,70.0,0.05,8,4,0,78.19865736407414,481.50992189129886,0.0
268,param_pm5,MIN_BRANCH_ANGLE_DEG,minus5pct,28.0,9.58,5.0,1.4,0.995,47.5,3,4.6,0.15,0.15,7,70.0,0.05,11,7,0,89.91981546116203,553.6832060632755,0.0
269,param_pm5,MIN_BRANCH_ANGLE_DEG,minus5pct,29.0,9.58,5.0,1.4,0.995,47.5,3,4.6,0.15,0.15,7,70.0,0.05,10,6,0,85.21226116758116,524.6963388125016,0.0
270,param_pm5,MIN_BRANCH_ANGLE_DEG,minus5pct,30.0,9.58,5.0,1.4,0.995,47.5,3,4.6,0.15,0.15,7,70.0,0.05,15,11,0,101.6111983131363,625.6731485202889,0.0
271,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,1.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,13,9,0,99.25967565017488,611.1935969277782,0.0
272,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,2.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,,,,,,
273,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,3.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,11,7,0,87.59769080035771,539.3846733040746,0.0
274,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,4.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,7,3,0,73.52095266500335,452.70685416350295,0.0
275,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,5.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,7,3,0,73.50122396428608,452.585374262676,0.0
276,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,6.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,7,3,0,75.86878236539712,467.1636662592315,0.0
277,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,7.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,16,12,0,108.65956506812188,669.0736190661365,0.0
278,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,8.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,11,7,0,87.56167394859519,539.1628987613456,0.0
279,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,9.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,10,6,0,82.87896245549652,510.3290015911709,0.0
280,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,10.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,11,7,0,89.90896585033329,553.6163993502347,0.0
281,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,11.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,3,0,0,66.6069526443443,410.13374968673156,0.0
282,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,12.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,10,6,0,82.88052902973286,510.33864780587083,0.0
283,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,13.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,14,10,0,103.94731015574598,640.057807653594,0.0
284,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,14.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,5,1,0,61.73042098199042,380.1064006376516,0.0
285,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,15.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,10,6,0,85.21106618629304,524.6889806894071,0.0
286,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,16.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,8,4,0,78.20478833376683,481.5476734696169,0.0
287,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,17.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,12,8,0,89.89379624283885,553.5229921644085,0.0
288,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,18.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,14,10,0,99.27990132132749,611.3181369347959,0.0
289,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,19.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,14,10,0,96.94413759168742,596.9356213146208,0.0
290,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,20.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,10,6,0,85.21544403179648,524.7159373676606,0.0
291,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,21.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,13,9,0,96.92055929286511,596.7904374303067,0.0
292,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,22.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,7,3,0,73.52423947691491,452.72709277884695,0.0
293,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,23.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,3,0,0,66.6178022663725,410.20055646873317,0.0
294,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,24.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,12,8,0,94.61304655301888,582.5818778900377,0.0
295,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,25.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,12,8,0,92.22967577728059,567.9062208551513,0.0
296,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,26.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,12,8,0,89.90706773787993,553.604711681802,0.0
297,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,27.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,8,4,0,78.19907597590719,481.5124995027034,0.0
298,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,28.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,11,7,0,89.91981546116203,553.6832060632755,0.0
299,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,29.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,10,6,0,85.21226116758116,524.6963388125016,0.0
300,param_pm5,MIN_BRANCH_ANGLE_DEG,plus5pct,30.0,9.58,5.0,1.4,0.995,52.5,3,4.6,0.15,0.15,7,70.0,0.05,15,11,0,101.61177337566004,625.6766894802007,0.0
301,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,1.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,12,8,0,94.57529811772245,582.3494410842948,0.0
302,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,2.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,,,,,,
303,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,3.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,11,7,0,87.59769080035771,539.3846733040746,0.0
304,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,4.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,7,3,0,73.52095266500335,452.70685416350295,0.0
305,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,5.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,7,3,0,73.50122396428608,452.585374262676,0.0
306,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,6.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,7,3,0,75.86878236539712,467.1636662592315,0.0
307,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,7.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,16,12,0,108.65956506812188,669.0736190661365,0.0
308,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,8.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,11,7,0,87.56167394859519,539.1628987613456,0.0
309,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,9.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,10,6,0,82.87896245549652,510.3290015911709,0.0
310,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,10.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,11,7,0,89.90896585033329,553.6163993502347,0.0
311,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,11.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,3,0,0,66.6069526443443,410.13374968673156,0.0
312,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,12.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,10,6,0,82.88052902973286,510.33864780587083,0.0
313,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,13.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,14,10,0,103.94731015574598,640.057807653594,0.0
314,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,14.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,5,1,0,61.73042098199042,380.1064006376516,0.0
315,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,15.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,10,6,0,85.21106618629304,524.6889806894071,0.0
316,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,16.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,8,4,0,78.20478833376683,481.5476734696169,0.0
317,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,17.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,12,8,0,89.89379624283885,553.5229921644085,0.0
318,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,18.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,14,10,0,99.275739499932,611.2925104296536,0.0
319,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,19.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,14,10,0,96.94413759168742,596.9356213146208,0.0
320,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,20.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,10,6,0,85.21544403179648,524.7159373676606,0.0
321,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,21.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,13,9,0,96.92818740033348,596.8374076668183,0.0
322,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,22.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,7,3,0,73.52423947691491,452.72709277884695,0.0
323,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,23.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,3,0,0,66.6178022663725,410.20055646873317,0.0
324,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,24.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,12,8,0,94.61304655301888,582.5818778900377,0.0
325,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,25.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,12,8,0,92.22967577728059,567.9062208551513,0.0
326,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,26.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,12,8,0,89.90706773787993,553.604711681802,0.0
327,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,27.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,8,4,0,78.19907597590719,481.5124995027034,0.0
328,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,28.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,11,7,0,89.91981546116203,553.6832060632755,0.0
329,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,29.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,10,6,0,85.21226116758116,524.6963388125016,0.0
330,param_pm5,APICAL_BRANCH_MIN_STEP,minus5pct,30.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,15,11,0,101.61177337566004,625.6766894802007,0.0
331,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,1.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,12,8,0,94.57529811772245,582.3494410842948,0.0
332,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,2.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,,,,,,
333,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,3.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,11,7,0,87.59769080035771,539.3846733040746,0.0
334,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,4.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,7,3,0,73.52095266500335,452.70685416350295,0.0
335,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,5.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,7,3,0,73.50122396428608,452.585374262676,0.0
336,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,6.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,7,3,0,75.86878236539712,467.1636662592315,0.0
337,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,7.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,16,12,0,108.65956506812188,669.0736190661365,0.0
338,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,8.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,11,7,0,87.56167394859519,539.1628987613456,0.0
339,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,9.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,10,6,0,82.87896245549652,510.3290015911709,0.0
340,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,10.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,11,7,0,89.90896585033329,553.6163993502347,0.0
341,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,11.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,3,0,0,66.6069526443443,410.13374968673156,0.0
342,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,12.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,10,6,0,82.88052902973286,510.33864780587083,0.0
343,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,13.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,14,10,0,103.94731015574598,640.057807653594,0.0
344,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,14.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,5,1,0,61.73042098199042,380.1064006376516,0.0
345,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,15.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,10,6,0,85.21106618629304,524.6889806894071,0.0
346,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,16.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,8,4,0,78.20478833376683,481.5476734696169,0.0
347,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,17.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,12,8,0,89.89379624283885,553.5229921644085,0.0
348,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,18.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,14,10,0,99.275739499932,611.2925104296536,0.0
349,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,19.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,14,10,0,96.94413759168742,596.9356213146208,0.0
350,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,20.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,10,6,0,85.21544403179648,524.7159373676606,0.0
351,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,21.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,13,9,0,96.92818740033348,596.8374076668183,0.0
352,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,22.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,7,3,0,73.52423947691491,452.72709277884695,0.0
353,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,23.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,3,0,0,66.6178022663725,410.20055646873317,0.0
354,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,24.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,12,8,0,94.61304655301888,582.5818778900377,0.0
355,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,25.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,12,8,0,92.22967577728059,567.9062208551513,0.0
356,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,26.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,12,8,0,89.90706773787993,553.604711681802,0.0
357,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,27.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,8,4,0,78.19907597590719,481.5124995027034,0.0
358,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,28.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,11,7,0,89.91981546116203,553.6832060632755,0.0
359,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,29.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,10,6,0,85.21226116758116,524.6963388125016,0.0
360,param_pm5,APICAL_BRANCH_MIN_STEP,plus5pct,30.0,9.58,5.0,1.4,0.995,50.0,3,4.6,0.15,0.15,7,70.0,0.05,15,11,0,101.61177337566004,625.6766894802007,0.0
361,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,1.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,12,8,0,94.57529811772245,582.3494410842948,0.0
362,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,2.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,,,,,,
363,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,3.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,11,7,0,87.59769080035771,539.3846733040746,0.0
364,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,4.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,7,3,0,73.52095266500335,452.70685416350295,0.0
365,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,5.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,7,3,0,73.50122396428608,452.585374262676,0.0
366,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,6.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,7,3,0,75.86878236539712,467.1636662592315,0.0
367,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,7.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,16,12,0,108.65956506812188,669.0736190661365,0.0
368,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,8.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,11,7,0,87.56167394859519,539.1628987613456,0.0
369,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,9.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,10,6,0,82.87896245549652,510.3290015911709,0.0
370,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,10.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,11,7,0,89.90896585033329,553.6163993502347,0.0
371,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,11.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,3,0,0,66.6069526443443,410.13374968673156,0.0
372,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,12.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,10,6,0,82.88052902973286,510.33864780587083,0.0
373,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,13.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,14,10,0,103.94731015574598,640.057807653594,0.0
374,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,14.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,5,1,0,61.73042098199042,380.1064006376516,0.0
375,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,15.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,10,6,0,85.21106618629304,524.6889806894071,0.0
376,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,16.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,8,4,0,78.20478833376683,481.5476734696169,0.0
377,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,17.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,12,8,0,89.89379624283885,553.5229921644085,0.0
378,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,18.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,14,10,0,99.275739499932,611.2925104296536,0.0
379,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,19.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,14,10,0,96.94413759168742,596.9356213146208,0.0
380,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,20.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,10,6,0,85.21544403179648,524.7159373676606,0.0
381,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,21.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,13,9,0,96.92818740033348,596.8374076668183,0.0
382,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,22.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,7,3,0,73.52423947691491,452.72709277884695,0.0
383,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,23.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,3,0,0,66.6178022663725,410.20055646873317,0.0
384,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,24.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,12,8,0,94.61304655301888,582.5818778900377,0.0
385,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,25.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,12,8,0,92.22967577728059,567.9062208551513,0.0
386,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,26.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,12,8,0,89.90706773787993,553.604711681802,0.0
387,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,27.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,8,4,0,78.19907597590719,481.5124995027034,0.0
388,param_pm5,LATERAL_DISTANCE_FROM_TIP,minus5pct,28.0,9.58,5.0,1.4,0.995,50.0,3,4.369999999999999,0.15,0.15,7,70.0,0.05,11,7,0,89.91981546116203,553.6832060632755,0.0
